ID,Player,Team,Position,RkOv,Status,Age,Opponent,FPts,FP/G,%D,ADP,Ros,+/-,FGM,FGA,3PTM,FTM,FTA,PTS,REB,AST,ST,BLK,TO,3D,2D
*031mu*,Mike Muscala,WAS,"C,Flx",354,FA,32,,60,8.57,1%,1215.6,6%,-0.2%,1.1,2.7,0.4,0.6,0.6,3.3,2.7,1.1,0.1,0.4,1.0,0.0,0
*05uis*,Tre Mann,OKC,"PG,G,Flx",364,FA,22,,51,8.5,0%,1254.09,14%,-0.5%,1.7,3.0,0.5,0.2,0.2,4.0,2.0,1.3,0.2,0.0,0.8,0.0,0
*03xmw*,Harry Giles,BKN,"C,Flx",417,FA,25,,17,8.5,0%,1365.6,2%,-0.1%,2.5,3.0,0.5,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.5,0.0,0
*0623m*,Keon Ellis,SAC,"SG,G,Flx",323,FA,23,,92,8.36,0%,-,7%,-0.5%,1.0,2.6,0.5,0.5,1.0,3.1,1.5,0.9,0.5,0.4,0.5,0.0,0
*03r7r*,Richaun Holmes,DAL,"PF,F,C,Flx",330,FA,30,,83,8.3,26%,175.25,24%,-2.7%,1.2,2.4,0.0,0.5,1.2,2.9,3.9,0.5,0.1,0.5,0.6,0.0,0
*05qsr*,Theo Maledon,CHA,"PG,G,Flx",315,FA,22,,107,8.23,0%,1304.29,10%,-0.4%,1.5,5.1,0.4,0.8,0.9,4.2,1.8,2.2,0.5,0.0,1.2,0.0,0
*05ujg*,Isaiah Livers,DET,"PF,F,Flx",370,FA,25,,49,8.17,0%,1268.28,14%,1.2%,2.3,6.7,1.5,0.8,1.2,7.0,2.3,1.2,0.2,0.0,1.7,0.0,0
*05uje*,Jared Butler,WAS,"SG,G,Flx",355,FA,23,,57,8.14,0%,-,6%,0%,1.0,2.1,0.4,0.4,0.4,2.9,0.4,1.3,0.6,0.1,0.4,0.0,0
*05ujk*,Dalano Banton,BOS,"PG,G,Flx",335,FA,24,,73,8.11,0%,1362.53,6%,0%,1.4,2.9,0.1,0.6,0.7,3.6,2.3,0.4,0.2,0.2,0.2,0.0,0
*05quh*,Zeke Nnaji,DEN,"PF,F,C,Flx",290,FA,22,,153,8.05,0%,1306.73,13%,-0.4%,1.3,2.7,0.2,0.9,1.5,3.7,2.3,0.4,0.2,0.5,0.5,0.0,0
*05uil*,James Bouknight,CHA,"SG,G,Flx",442,FA,23,,8,8,0%,1271.01,10%,0.3%,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0
*05uj2*,Jaden Springer,PHI,"PG,G,Flx",326,SERP,21,,87,7.91,1%,1230.22,17%,-1.5%,1.2,3.4,0.3,0.5,0.7,3.2,2.0,0.9,0.5,0.5,1.1,0.0,0
*02q81*,P.J. Tucker,LAC,"SF,F,Flx",313,FA,38,,117,7.8,1%,1221.27,7%,-0.5%,0.4,1.3,0.3,0.2,0.2,1.3,2.9,0.5,0.6,0.2,0.3,0.0,0
*05ujs*,Sandro Mamukelashvili,SA,"PF,F,C,Flx",359,FA,24,,54,7.71,1%,1200.3,8%,-0.2%,0.9,2.1,0.3,0.7,0.9,2.7,1.9,1.1,0.3,0.1,0.3,0.0,0
*05qtc*,Kira Lewis,NO,"PG,G,Flx",328,FA,22,,84,7.64,0%,1361.6,9%,-0.5%,1.3,3.9,0.2,0.7,0.8,3.5,0.9,1.6,0.5,0.1,0.5,0.0,0
*051oo*,Jaxson Hayes,LAL,"C,Flx",305,FA,23,,130,7.22,5%,404.07,17%,-0.1%,1.3,1.8,0.0,0.7,1.2,3.2,1.6,0.4,0.2,0.5,0.7,0.0,0
*027om*,Tristan Thompson,CLE,"PF,F,Flx",314,FA,32,,108,7.2,0%,-,4%,0%,1.0,1.5,0.0,0.3,0.9,2.3,2.5,0.7,0.1,0.3,0.5,0.0,0
*0623k*,Dereon Seabron,NO,"SG,G,Flx",387,FA,23,,36,7.2,0%,1340.06,3%,0%,0.8,2.6,0.2,1.0,1.2,2.8,1.4,0.8,0.4,0.2,0.0,0.0,0
*04849*,Danuel House,PHI,"SF,F,Flx",340,FA,30,,71,7.1,0%,1416.6,4%,-0.7%,1.3,3.1,0.4,0.8,1.0,3.8,1.4,0.8,0.5,0.1,0.9,0.0,0
*06226*,Moussa Diabate,LAC,"PF,F,Flx",348,FA,21,,63,7,0%,1475.6,7%,-0.2%,1.0,2.0,0.0,1.0,1.3,3.0,2.1,0.4,0.4,0.0,0.2,0.0,0
*06ccb*,Nick Smith,CHA,"SG,G,Flx",358,VSL,19,,56,7,0%,1301.36,20%,0.1%,1.5,3.1,1.0,0.0,0.0,4.0,0.6,0.3,0.1,0.3,0.3,0.0,0
*06cc0*,Taylor Hendricks,UTA,"PF,F,Flx",426,SDP,20,,14,7,12%,313.17,38%,-0.2%,1.0,3.5,0.5,0.5,1.0,3.0,1.5,0.0,0.0,1.0,0.0,0.0,0
*03e7f*,Vasilije Micic,OKC,"PG,G,Flx",357,FA,29,,56,7,3%,431.53,15%,-1.1%,1.1,3.0,0.6,0.5,0.8,3.4,0.5,2.8,0.1,0.0,1.3,0.0,0
*06ccv*,Trayce Jackson-Davis,GS,"PF,F,Flx",325,HHBC,23,,90,6.92,2%,1132.81,25%,-0.5%,0.9,1.7,0.0,1.2,1.9,3.0,1.8,0.5,0.2,0.5,0.5,0.0,0
*0598b*,Moses Brown,POR,"C,Flx",412,FA,24,,20,6.67,0%,1284.48,3%,-0.4%,1.0,1.7,0.0,0.0,0.7,2.0,1.7,0.3,0.3,0.3,0.0,0.0,0
*06219*,Johnny Davis,WAS,"SG,G,Flx",322,STARKS,21,,92,6.57,1%,1228.28,19%,-0.3%,1.4,2.9,0.1,0.3,0.4,3.1,1.4,0.4,0.5,0.1,0.4,0.0,0
*027pf*,Cory Joseph,GS,"PG,G,Flx",346,FA,32,,65,6.5,0%,1257.74,6%,0.4%,0.6,2.5,0.4,0.4,0.7,2.0,0.9,2.1,0.3,0.1,0.5,0.0,0
*0661b*,Jamal Cain,MIA,"SF,F,Flx",382,FA,24,,39,6.5,0%,1303.01,8%,-0.2%,1.3,2.8,0.3,0.3,0.8,3.3,1.5,0.0,0.7,0.0,0.3,0.0,0
*05qu4*,Saben Lee,PHO,"PG,G,Flx",414,FA,24,,19,6.33,0%,1393.6,4%,-0.2%,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3,0.0,0.0,0
*031lr*,Cody Zeller,NO,"C,Flx",317,FA,31,,107,6.29,0%,1295.84,6%,-0.1%,0.6,1.9,0.0,0.6,1.3,1.8,3.2,1.1,0.2,0.1,0.4,0.0,0
*03e6z*,Joe Harris,DET,"SG,G,SF,F,Flx",378,FA,32,,44,6.29,1%,1217.23,9%,-0.4%,1.3,3.6,0.9,0.0,0.0,3.4,1.0,0.9,0.3,0.0,0.4,0.0,0
*06cdd*,Andre Jackson,MIL,"SG,G,Flx",324,FA,22,,92,6.13,0%,1481.6,12%,0%,0.9,1.5,0.4,0.0,0.0,2.3,1.3,0.7,0.3,0.0,0.5,0.0,0
*0621v*,Caleb Houstan,ORL,"SF,F,Flx",337,FA,20,,72,6,0%,1440.6,7%,0%,0.9,1.8,0.8,0.3,0.3,3.0,1.1,0.4,0.2,0.0,0.3,0.0,0
*05yoh*,Lindy Waters,OKC,"SG,G,Flx",373,FA,26,,48,6,0%,-,2%,0.2%,1.0,2.3,0.9,0.0,0.0,2.9,0.8,0.6,0.0,0.1,0.0,0.0,0
*0621a*,Ousmane Dieng,OKC,"SF,PF,F,C,Flx",339,SERP,20,,71,5.92,1%,1190.14,24%,-0.3%,1.1,3.1,0.6,0.3,0.3,3.0,1.8,0.9,0.1,0.0,0.3,0.0,0
*01ngg*,Wesley Matthews,ATL,"SG,G,Flx",360,FA,37,,53,5.89,0%,1448.6,2%,0.1%,0.7,1.9,0.6,0.4,0.9,2.3,1.1,0.8,0.3,0.1,0.2,0.0,0
*04qsp*,Chimezie Metu,PHO,"C,Flx",349,FA,26,,63,5.73,0%,1282.6,6%,0.3%,1.0,2.0,0.3,0.3,0.4,2.5,1.4,0.4,0.1,0.3,0.3,0.0,0
*05qv9*,Anthony Gill,WAS,"PF,F,Flx",351,FA,31,,61,5.55,0%,1458.6,2%,-0.1%,0.9,1.8,0.0,0.9,1.1,2.7,1.2,0.5,0.3,0.3,0.6,0.0,0
*06cc2*,Gradey Dick,TOR,"SG,G,Flx",329,VSL,20,,83,5.53,9%,346.32,38%,-1%,1.1,4.2,0.7,0.9,0.9,3.9,1.5,1.0,0.3,0.0,0.8,0.0,0
*0622c*,Isaiah Mobley,CLE,"PF,F,Flx",433,FA,24,,11,5.5,0%,1401.2,5%,-0.2%,0.5,1.5,0.0,0.0,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.0,0
*06cdj*,Colby Jones,SAC,"SG,G,Flx",368,FA,21,,49,5.44,0%,1457.6,12%,-0.1%,1.4,3.1,0.1,0.2,0.3,3.2,1.6,0.2,0.2,0.1,0.4,0.0,0
*06ca7*,Cam Whitmore,HOU,"SF,F,Flx",395,GBRAYERS,19,,27,5.4,11%,326.67,38%,-0.1%,1.4,3.0,0.2,1.0,2.0,4.0,1.6,0.4,0.2,0.0,0.4,0.0,0
*05uuq*,Jock Landale,HOU,"C,Flx",343,FA,28,,69,5.31,5%,422.56,12%,-1.1%,0.7,2.0,0.2,0.3,0.3,1.8,1.8,0.6,0.3,0.2,0.6,0.0,0
*0664y*,Jeenathan Williams,HOU,"SG,G,Flx",411,FA,24,,21,5.25,0%,-,2%,-0.1%,1.5,2.8,0.0,0.3,0.5,3.3,0.0,0.5,0.3,0.0,0.0,0.0,0
*06dob*,Leaky Black,CHA,"SF,PF,F,Flx",406,FA,24,,21,5.25,0%,1526.6,2%,0%,0.5,1.3,0.3,0.0,0.0,1.3,0.5,0.3,0.3,0.5,0.0,0.0,0
*06235*,Kenneth Lofton,MEM,"PF,F,Flx",344,CCC,21,,67,5.15,0%,1206.12,15%,-0.3%,1.0,2.6,0.2,0.5,1.0,2.6,1.1,0.9,0.2,0.2,0.5,0.0,0
*0623e*,Collin Gillespie,DEN,"PG,G,Flx",363,FA,24,,51,5.1,0%,1466.2,4%,-0.8%,0.8,1.9,0.3,0.1,0.1,2.0,0.3,0.8,0.5,0.0,0.4,0.0,0
*02nfk*,Evan Fournier,NY,"SG,G,Flx",453,FA,31,,5,5,0%,1237.54,5%,-0.2%,1.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
*058n6*,Armoni Brooks,BKN,"PG,G,Flx",399,FA,25,,25,5,0%,-,3%,-0.4%,1.2,3.4,1.0,0.0,0.0,3.4,2.0,0.0,0.0,0.0,0.2,0.0,0
*06cp2*,Colin Castleton,LAL,"C,Flx",421,FA,23,,15,5,0%,1474.6,8%,0%,0.7,1.7,0.0,0.7,0.7,2.0,2.0,0.7,0.0,0.0,0.0,0.0,0
*06cde*,Chris Livingston,MIL,"SF,F,Flx",437,SDP,20,,10,5,0%,-,6%,-0.1%,1.0,1.0,0.5,0.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0
*01eog*,Patty Mills,ATL,"PG,G,Flx",455,FA,35,,5,5,0%,1400.6,3%,-0.1%,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
*01ng2*,Garrett Temple,TOR,"SG,G,Flx",400,FA,37,,25,5,0%,-,1%,-0.1%,0.8,1.0,0.2,0.4,0.4,2.2,0.4,0.4,0.2,0.0,0.0,0.0,0
*042nl*,Furkan Korkmaz,PHI,"SG,G,Flx",342,FA,26,,69,4.93,0%,1429.6,4%,0%,0.8,2.1,0.3,0.4,0.5,2.2,0.6,0.4,0.6,0.0,0.4,0.0,0
*06ca2*,Kobe Brown,LAC,"PF,F,Flx",367,HHBC,23,,49,4.9,0%,1326.93,17%,-0.2%,0.8,2.2,0.4,0.0,0.0,2.0,1.5,0.5,0.1,0.1,0.1,0.0,0
*0621i*,Jake LaRavia,MEM,"PF,F,Flx",401,FA,22,,24,4.8,2%,1168.18,19%,-0.1%,1.4,4.0,0.4,0.2,0.4,3.4,1.6,0.4,0.2,0.0,0.4,0.0,0
*051pw*,Jalen McDaniels,TOR,"SF,PF,F,Flx",338,W (Sun),25,,72,4.8,2%,1161.03,14%,-0.6%,0.9,3.1,0.3,0.1,0.1,2.1,1.2,0.6,0.3,0.2,0.4,0.0,0
*051oz*,Luka Samanic,UTA,"PF,F,Flx",379,FA,23,,43,4.78,0%,1522.6,3%,0%,1.0,2.7,0.3,0.1,0.1,2.4,1.8,0.2,0.1,0.2,0.4,0.0,0
*06caa*,Ben Sheppard,IND,"SG,G,Flx",380,STARKS,22,,43,4.78,0%,1391.09,14%,-0.2%,1.0,2.4,0.6,0.2,0.2,2.8,0.6,0.6,0.1,0.0,0.1,0.0,0
*059ca*,Oshae Brissett,BOS,"SF,F,Flx",383,FA,25,,38,4.75,1%,1227.76,8%,-0.5%,0.4,2.1,0.1,0.9,1.5,1.8,2.6,0.4,0.5,0.0,0.3,0.0,0
*06ccy*,Jalen Pickett,DEN,"SG,G,Flx",362,FA,24,,52,4.73,0%,1381.6,12%,-0.2%,0.8,1.8,0.5,0.2,0.2,2.3,0.9,0.6,0.3,0.0,0.5,0.0,0
*06ca5*,Kris Murray,POR,"SF,F,Flx",374,BIGFOOTS,23,,47,4.7,2%,1143.2,25%,-0.7%,0.6,2.0,0.3,0.3,0.5,1.8,0.8,0.3,0.5,0.1,0.1,0.0,0
*06234*,AJ Green,MIL,"SG,G,Flx",356,FA,24,,56,4.67,0%,1300.1,4%,0.1%,0.9,2.5,0.7,0.1,0.1,2.6,0.8,0.7,0.0,0.0,0.0,0.0,0
*05qtb*,Sam Merrill,CLE,"SG,G,Flx",377,FA,27,,45,4.5,0%,1460.6,2%,-0.8%,0.8,2.5,0.8,0.0,0.0,2.4,0.6,0.6,0.2,0.0,0.2,0.0,0
*051p4*,Ty Jerome,CLE,"SG,G,Flx",440,FA,26,,9,4.5,0%,1369.57,5%,-0.2%,1.0,2.0,0.0,0.0,0.0,2.0,0.5,1.5,0.0,0.0,0.5,0.0,0
*04xhz*,Jordan McLaughlin,MIN,"PG,G,Flx",405,FA,27,,22,4.4,0%,1357.6,4%,-0.1%,0.2,0.8,0.2,0.4,0.4,1.0,0.0,1.0,0.0,0.4,0.0,0.0,0
*031mc*,Reggie Bullock,HOU,"SF,PF,F,Flx",389,FA,32,,34,4.25,1%,1257.9,8%,-0.5%,0.5,1.6,0.5,0.0,0.0,1.5,1.6,0.4,0.1,0.1,0.3,0.0,0
*063d0*,Jared Rhoden,DET,"SG,G,Flx",409,FA,24,,21,4.2,0%,-,1%,0%,1.0,1.8,0.2,0.4,0.4,2.6,0.8,0.6,0.0,0.0,0.4,0.0,0
*0666c*,Jermaine Samuels,HOU,"SF,PF,F,Flx",410,FA,25,,21,4.2,0%,-,2%,-0.1%,0.4,0.8,0.0,0.4,0.4,1.2,1.4,0.4,0.0,0.2,0.0,0.0,0
*05qym*,Kenyon Martin,PHI,"SF,F,Flx",376,FA,22,,46,4.18,11%,323.65,21%,-0.9%,0.7,2.0,0.1,0.3,0.5,1.8,1.1,0.4,0.5,0.1,0.5,0.0,0
*04qsi*,Jarred Vanderbilt,LAL,"PF,F,Flx",457,maxpat01,24,,4,4,42%,163.63,54%,0.6%,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0
*05uja*,Miles McBride,NY,"PG,G,Flx",372,FA,23,,48,4,0%,1365.18,8%,-0.3%,0.7,1.4,0.3,0.1,0.2,1.8,0.3,0.3,0.3,0.0,0.0,0.0,0
*06ccc*,Dariq Whitehead,BKN,"SF,F,Flx",459,VSL,19,,4,4,0%,1428.6,21%,-0.3%,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
*0621h*,Dalen Terry,CHI,"SG,G,Flx",404,FA,21,,23,3.83,0%,1376.6,12%,-0.3%,0.5,1.5,0.2,0.0,0.3,1.2,1.7,0.7,0.0,0.2,0.2,0.0,0
*05qsj*,Lamar Stevens,BOS,"PF,F,Flx",403,FA,26,,23,3.83,0%,1489.6,2%,-0.2%,0.7,1.2,0.2,0.0,0.0,1.5,1.0,0.3,0.2,0.2,0.5,0.0,0
*05qu7*,Trent Forrest,ATL,"PG,G,Flx",422,FA,25,,15,3.75,0%,1518.2,1%,0%,0.3,1.0,0.0,0.5,0.5,1.0,0.3,1.8,0.0,0.0,0.3,0.0,0
*06cdk*,Jalen Slawson,SAC,"SF,F,Flx",424,FA,24,,15,3.75,0%,1454.6,6%,0%,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.3,0.3,0.0,0
*05qyw*,Nate Hinton,(N/A),"SG,G,Flx",423,FA,24,,15,3.75,0%,-,0%,0%,0.8,1.5,0.8,0.0,0.0,2.3,0.8,0.0,0.0,0.0,0.0,0.0,0
*06cd3*,Emoni Bates,CLE,"SF,F,Flx",396,Jmarr237,19,,26,3.71,3%,415.13,28%,-0.5%,0.6,2.1,0.4,0.1,0.3,1.7,1.3,0.3,0.1,0.1,0.1,0.0,0
*027ox*,Markieff Morris,DAL,"PF,F,Flx",434,FA,34,,11,3.67,0%,-,1%,0.1%,1.0,4.3,0.7,0.0,0.0,2.7,1.3,0.7,0.0,0.0,0.0,0.0,0
*0621o*,Blake Wesley,SA,"SG,G,Flx",416,SDP,20,,18,3.6,0%,1436.6,12%,-0.3%,0.6,1.6,0.0,0.2,0.4,1.4,0.4,1.0,0.0,0.2,0.2,0.0,0
*05uji*,Kessler Edwards,SAC,"SF,F,Flx",365,FA,23,,50,3.57,0%,1208.18,6%,0.2%,0.4,1.5,0.3,0.1,0.1,1.2,1.1,0.4,0.1,0.1,0.1,0.0,0
*05qu5*,Udoka Azubuike,PHO,"C,Flx",445,FA,24,,7,3.5,0%,1425.2,2%,-0.1%,0.5,0.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
*06ccw*,Jordan Miller,LAC,"SF,F,Flx",447,FA,23,,7,3.5,0%,1502.6,4%,-0.1%,1.0,1.5,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0
*052fs*,Garrison Mathews,ATL,"SG,G,Flx",402,FA,27,,24,3.43,0%,1442.6,2%,0%,0.6,1.6,0.6,0.0,0.0,1.7,1.0,0.1,0.1,0.0,0.1,0.0,0
*0621f*,AJ Griffin,ATL,"SF,F,Flx",384,SERP,20,,37,3.36,6%,390.09,28%,-0.7%,0.9,3.0,0.7,0.2,0.2,2.7,0.9,0.3,0.1,0.0,0.4,0.0,0
*06cei*,Leonard Miller,MIN,"SF,F,Flx",438,HHBC,20,,10,3.33,1%,1164.8,27%,0%,0.3,0.7,0.0,0.0,0.0,0.7,2.0,0.3,0.0,0.0,0.0,0.0,0
*04qsn*,Svi Mykhailiuk,BOS,"SF,F,Flx",397,FA,26,,26,3.25,0%,1341.85,3%,0%,0.8,2.1,0.5,0.0,0.0,2.0,0.6,0.1,0.4,0.0,0.5,0.0,0
*06cc9*,Olivier-Maxence Prosper,DAL,"PF,F,Flx",394,Orcas,21,,28,3.11,1%,1187.94,21%,-0.2%,0.4,1.8,0.1,0.9,1.3,1.9,1.1,0.4,0.1,0.0,0.0,0.0,0
*042nr*,Damian Jones,CLE,"C,Flx",392,FA,28,,30,3,0%,1276.06,4%,0%,0.4,0.8,0.0,0.1,0.2,0.9,1.0,0.3,0.1,0.2,0.3,0.0,0
*0622i*,Gui Santos,GS,"SF,PF,F,Flx",451,FA,21,,6,3,0%,-,4%,-0.2%,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.5,0.0,0.0,1.0,0.0,0
*05uup*,Jay Huff,DEN,"C,Flx",464,FA,26,,3,3,0%,1427.6,2%,-0.1%,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
*05ujq*,Luka Garza,MIN,"C,Flx",431,FA,24,,12,3,0%,1406.6,7%,0%,1.0,2.5,0.0,1.3,2.0,3.3,1.5,0.0,0.0,0.0,0.3,0.0,0
*06cdb*,Amari Bailey,CHA,"PG,G,Flx",461,FA,19,,3,3,0%,1159.6,9%,0%,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
*0018r*,Thaddeus Young,TOR,"PF,F,Flx",441,FA,35,,9,3,0%,1307.6,2%,0%,0.7,1.3,0.0,0.0,0.7,1.3,1.0,1.0,0.0,0.0,0.3,0.0,0
*01ena*,Danny Green,(N/A),"SG,G,SF,F,Flx",449,FA,36,,6,3,0%,1404.2,1%,0%,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0
*048zs*,Shaquille Harrison,MEM,"SG,G,Flx",443,FA,30,,8,2.67,0%,-,2%,-1.4%,0.3,0.7,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.3,0.0,0.0,0
*05qud*,Aleksej Pokusevski,OKC,"PF,F,Flx",419,FA,21,,16,2.67,2%,1189.12,19%,-0.5%,0.3,1.5,0.2,0.2,0.3,1.0,1.2,0.8,0.0,0.2,0.5,0.0,0
*06avs*,Justin Minaya,POR,"SF,F,Flx",429,FA,24,,13,2.6,0%,-,1%,-0.1%,0.4,1.2,0.4,0.2,0.4,1.4,1.0,0.0,0.0,0.2,0.2,0.0,0
*05vyx*,Daishen Nix,MIN,"PG,G,Flx",430,FA,21,,13,2.6,0%,1500.6,2%,-0.1%,0.6,1.6,0.4,0.0,0.0,1.6,0.2,0.0,0.2,0.0,0.0,0.0,0
*06228*,Josh Minott,MIN,"SF,F,Flx",408,maxpat01,21,,21,2.33,0%,1433.6,13%,-0.2%,0.7,1.3,0.0,0.2,0.4,1.6,0.3,0.1,0.0,0.1,0.0,0.0,0
*06cp1*,D'Moi Hodge,LAL,"SG,G,Flx",427,FA,24,,14,2.33,0%,-,1%,0.1%,0.5,2.0,0.3,0.2,0.3,1.5,0.0,0.3,0.2,0.2,0.2,0.0,0
*051p6*,Dylan Windler,NY,"SF,F,Flx",448,FA,27,,7,2.33,0%,-,1%,-0.2%,0.3,0.7,0.3,0.0,0.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,0
*03e7e*,Thanasis Antetokounmpo,MIL,"SF,F,Flx",418,FA,31,,16,2.29,0%,1431.6,1%,0%,0.4,1.1,0.0,0.0,0.0,0.9,0.6,0.6,0.1,0.1,0.6,0.0,0
*059g0*,Amir Coffey,LAC,"SG,G,Flx",407,FA,26,,21,2.1,0%,1529.6,3%,-0.2%,0.4,1.2,0.0,0.4,0.4,1.2,0.7,0.3,0.1,0.0,0.2,0.0,0
*05ycx*,Braxton Key,DEN,"SF,F,Flx",432,FA,26,,12,2,0%,1469.2,1%,0%,0.2,0.8,0.0,0.2,0.3,0.5,0.5,0.8,0.0,0.0,0.0,0.0,0
*06224*,E.J. Liddell,NO,"PF,F,Flx",450,FA,22,,6,2,0%,1470.6,9%,-0.1%,0.3,1.3,0.0,0.7,0.7,1.3,0.7,0.0,0.0,0.3,0.3,0.0,0
*06233*,Ron Harper,TOR,"SF,F,Flx",469,FA,23,,2,2,0%,-,2%,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
*0621s*,TyTy Washington,MIL,"PG,G,Flx",458,FA,22,,4,2,0%,1499.6,10%,-0.2%,0.5,1.5,0.5,0.0,0.0,1.5,0.5,0.0,0.5,0.0,1.0,0.0,0
*051ow*,Chuma Okeke,ORL,"PF,F,Flx",415,FA,25,,18,2,0%,1359.6,6%,-0.3%,0.4,1.4,0.3,0.0,0.0,1.2,0.8,0.3,0.0,0.0,0.2,0.0,0
*05ujw*,Jericho Sims,NY,"C,Flx",420,FA,25,,16,2,0%,1333.25,7%,-0.2%,0.3,0.4,0.0,0.1,0.4,0.6,1.3,0.1,0.0,0.0,0.0,0.0,0
*06cdc*,Jalen Wilson,BKN,"PF,F,Flx",460,FA,23,,4,2,0%,1406.03,8%,-0.2%,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0
*059q2*,Marques Bolden,MIL,"C,Flx",468,FA,25,,2,2,0%,1493.6,0%,0%,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
*05qzf*,Jordan Ford,SAC,"PG,G,Flx",436,FA,25,,10,2,0%,1490.6,1%,0%,0.4,1.0,0.2,0.4,0.4,1.4,0.2,0.2,0.0,0.0,0.0,0.0,0
*0626t*,Dominick Barlow,SA,"SF,F,Flx",425,FA,20,,14,2,0%,1335.49,8%,0.1%,0.4,1.0,0.0,0.3,0.6,1.1,0.7,0.0,0.1,0.0,0.0,0.0,0
*05uuj*,Terry Taylor,CHI,"PF,F,Flx",444,FA,24,,8,1.6,0%,1455.6,2%,0%,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0
*06eo4*,Dexter Dennis,DAL,"SG,G,Flx",462,FA,24,,3,1.5,0%,-,0%,0.1%,1.0,3.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
*0623l*,Jamaree Bouyea,(N/A),"PG,G,Flx",439,FA,24,,9,1.5,0%,-,1%,-0.8%,0.8,3.5,0.0,0.0,0.0,1.7,1.7,1.3,0.0,0.0,1.3,0.0,0
*05uue*,Ishmail Wainright,POR,"SF,F,Flx",467,FA,29,,3,1.5,0%,1369.6,2%,-0.1%,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
*06ccz*,Mouhamed Gueye,ATL,"PF,F,Flx",463,FA,21,,3,1.5,0%,-,8%,-0.1%,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
*06cdf*,Julian Phillips,CHI,"SF,F,Flx",428,FA,20,,14,1.4,0%,1496.6,8%,0%,0.3,1.3,0.0,0.1,0.4,0.7,0.7,0.4,0.1,0.0,0.1,0.0,0
*051po*,Bol Bol,PHO,"PF,F,C,Flx",456,HHBC,24,,4,1.33,10%,337.87,18%,-0.7%,0.3,0.3,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0.7,0.0,0
*06cce*,Jalen Hood-Schifino,LAL,"SG,G,Flx",454,GBRAYERS,20,,5,1.25,0%,1319.32,25%,-0.1%,1.0,3.8,0.3,1.0,2.0,3.3,0.5,0.8,0.0,0.0,0.8,0.0,0
*055sg*,DaQuan Jeffries,NY,"SG,G,Flx",446,FA,26,,7,1,0%,-,1%,0%,0.4,1.1,0.1,0.0,0.3,1.0,0.4,0.1,0.0,0.0,0.1,0.0,0
*0623c*,Lester Quinones,GS,"SG,G,Flx",471,FA,23,,2,1,0%,-,4%,0%,1.0,3.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0
*06ccd*,Noah Clowney,BKN,"PF,F,Flx",475,HHBC,19,,1,1,1%,1195.67,23%,-0.4%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
*05ujo*,Filip Petrusev,(N/A),"PF,F,C,Flx",465,FA,23,,3,1,0%,1465.6,3%,-1.1%,0.3,0.7,0.0,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0
*06ccx*,Hunter Tyson,DEN,"PF,F,Flx",452,FA,23,,6,0.86,0%,1311.46,11%,-0.2%,0.1,0.6,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0
