"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","FGM","FGA","3PTM","FTM","FTA","PTS","REB","AST","ST","BLK","TO","3D","2D"
"*03llw*","Malik Newman","(N/A)","PG,SG,G,Flx","1416","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cda*","James Nnaji","CHA","C,Flx","1417","FA","19","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lbv*","Landry Nnoko","(N/A)","C,Flx","1418","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00111*","Joakim Noah","(N/A)","PF,F,C,Flx","1419","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010y*","Andres Nocioni","(N/A)","SF,PF,F,Flx","1420","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lt*","Nerlens Noel","(N/A)","C,Flx","1421","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06eoe*","Obadiah Noel","(N/A)","SG,G,Flx","1422","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031m3*","Lucas Nogueira","(N/A)","PF,F,C,Flx","1423","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hhm*","Landers Nolley","(N/A)","SG,G,Flx","1424","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cp3*","Miles Norris","(N/A)","PF,F,Flx","1425","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0522v*","Zach Norvell","(N/A)","SG,G,Flx","1426","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013n*","Steve Novak","(N/A)","SF,PF,F,Flx","1427","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xgj*","Kendrick Nunn","(N/A)","PG,G,Flx","1428","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0393n*","James Nunnally","(N/A)","SF,F,Flx","1429","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04aqo*","David Nwaba","(N/A)","SF,F,Flx","1430","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0622h*","Yannick Nzosa","(N/A)","C,Flx","1431","FA","20","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03siq*","JJ O'Brien","(N/A)","SF,F,Flx","1432","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e72*","Johnny O'Bryant III","(N/A)","PF,F,Flx","1433","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06669*","Alex O'Connell","(N/A)","PG,SG,G,Flx","1434","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0013q*","Jermaine O'Neal","(N/A)","C,Flx","1435","FA","45","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06239*","Shareef O'Neal","(N/A)","PF,F,Flx","1436","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngd*","Kyle O'Quinn","(N/A)","PF,F,C,Flx","1437","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00508*","Lukasz Obrzut","(N/A)","C,Flx","1438","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0484a*","Daniel Ochefu","(N/A)","C,Flx","1439","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019j*","Greg Oden","(N/A)","C,Flx","1440","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059il*","Norense Odiase","(N/A)","C,Flx","1441","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0014o*","Lamar Odom","(N/A)","SF,PF,F,Flx","1442","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ex0*","Semi Ojeleye","(N/A)","SF,PF,F,Flx","1443","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0010j*","Emeka Okafor","(N/A)","C,Flx","1444","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ad1*","Jahlil Okafor","(N/A)","C,Flx","1445","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qs8*","Elie Okobo","(N/A)","PG,G,Flx","1446","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pc*","KZ Okpala","(N/A)","PF,F,Flx","1447","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*001bg*","Mehmet Okur","(N/A)","C,Flx","1448","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031lp*","Victor Oladipo","HOU/MEM","SG,G,Flx","1449","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04fj9*","Cameron Oliver","(N/A)","SF,PF,F,Flx","1450","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xic*","Nuni Omot","(N/A)","SF,F,Flx","1451","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hie*","Nick Ongenda","(N/A)","C,Flx","1452","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051q2*","Miye Oni","(N/A)","SG,G,Flx","1453","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ux2*","EJ Onu","(N/A)","PF,F,Flx","1454","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03732*","Arinze Onuaku","(N/A)","PF,F,Flx","1455","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nx*","Chinanu Onuaku","(N/A)","PF,F,C,Flx","1456","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031n1*","Romero Osby","(N/A)","SF,PF,F,Flx","1457","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05que*","Daniel Oturu","(N/A)","C,Flx","1458","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hon*","Yakuba Ouattara","(N/A)","SG,G,Flx","1459","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017z*","Bo Outlaw","(N/A)","PF,F,Flx","1460","FA","53","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0019a*","Travis Outlaw","(N/A)","SF,PF,F,Flx","1461","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059im*","Tariq Owens","(N/A)","PF,F,Flx","1462","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*000zo*","Zaza Pachulia","(N/A)","C,Flx","1463","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ybc*","Jaysean Paige","(N/A)","PG,G,Flx","1464","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042oe*","Marcus Paige","(N/A)","PG,G,Flx","1465","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059qa*","James Palmer Jr.","(N/A)","SG,G,Flx","1466","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*023vc*","Kevin Palmer","(N/A)","SG,G,SF,F,Flx","1467","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yaa*","Trayvon Palmer","(N/A)","SG,G,Flx","1468","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059wu*","Bubu Palo","(N/A)","PG,G,Flx","1469","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wn0*","Kevin Pangos","(N/A)","SG,G,Flx","1470","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042n9*","Georgios Papagiannis","(N/A)","C,Flx","1471","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngc*","Kostas Papanikolaou","(N/A)","SF,PF,F,Flx","1472","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gvk*","Jeremy Pargo","GS","PG,SG,G,Flx","1473","FA","38","GS 110<br/>@MIN 114 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02v2t*","Jabari Parker","(N/A)","SF,PF,F,Flx","1474","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pn*","Chandler Parsons","(N/A)","SF,PF,F,Flx","1476","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pl*","Eric Paschall","(N/A)","PF,F,Flx","1477","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewp*","Anzejs Pasecniks","(N/A)","C,Flx","1478","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qzb*","Devonte Patterson","(N/A)","SF,F,Flx","1479","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01scu*","Patrick Patterson","(N/A)","PF,F,Flx","1480","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ewh*","Justin Patton","(N/A)","C,Flx","1481","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044td*","Brandon Paul","(N/A)","SG,G,Flx","1482","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03e6m*","Elfrid Payton","(N/A)","PG,G,Flx","1483","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04l1u*","L.J. Peak","(N/A)","SG,G,Flx","1484","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04vyd*","Norvel Pelle","(N/A)","C,Flx","1485","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wm7*","Kleon Penn","(N/A)","C,Flx","1486","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fw*","Josh Perkins","(N/A)","PG,G,Flx","1487","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00105*","Kendrick Perkins","(N/A)","C,Flx","1488","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k4q*","London Perrantes","(N/A)","PG,G,Flx","1489","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsz*","Reggie Perry","(N/A)","PF,F,Flx","1490","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04exh*","Alec Peters","(N/A)","PF,F,Flx","1491","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059cm*","Lamar Peters","(N/A)","PG,G,Flx","1492","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xog*","John Petty","(N/A)","SG,G,Flx","1493","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zi8*","Tarik Phillip","(N/A)","PG,G,Flx","1494","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wvv*","Jamorko Pickett","(N/A)","SF,F,Flx","1495","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0665c*","Nate Pierre-Louis","(N/A)","SF,PF,F,Flx","1496","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00131*","Mickael Pietrus","(N/A)","SG,G,SF,F,Flx","1497","FA","42","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055ol*","Isaiah Pineiro","(N/A)","SG,G,Flx","1498","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04uq6*","Theo Pinson","(N/A)","SG,G,Flx","1499","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059vm*","Kavion Pippen","(N/A)","C,Flx","1500","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064q6*","Daeqwon Plowden","(N/A)","PG,SG,G,SF,PF,F,Flx","1501","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*043i5*","Marshall Plumlee","(N/A)","C,Flx","1502","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfq*","Miles Plumlee","(N/A)","PF,F,C,Flx","1503","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r86*","Sir'Dominic Pointer","CLE","SF,F,Flx","1504","FA","32","CLE 84<br/>@MIA 121 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052h2*","Vincent Poirier","(N/A)","C,Flx","1505","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyz*","Quincy Pondexter","(N/A)","SG,G,SF,F,Flx","1506","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059fz*","Shamorie Ponds","(N/A)","PG,G,Flx","1507","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uum*","Yves Pons","MEM","SF,F,Flx","1508","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pa*","Kevin Porter","(N/A)","PG,SG,G,Flx","1510","STARKS","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00102*","James Posey","(N/A)","SG,G,SF,F,Flx","1511","FA","47","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06gnp*","Justin Powell","(N/A)","SG,G,Flx","1512","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsv*","Myles Powell","(N/A)","PG,SG,G,Flx","1513","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*047j6*","Alex Poythress","(N/A)","SF,F,Flx","1514","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04rvz*","Billy Preston","(N/A)","SF,PF,F,Flx","1515","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enm*","A.J. Price","PHO","PG,G,Flx","1516","FA","37","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02oyy*","Pablo Prigioni","(N/A)","PG,SG,G,Flx","1517","FA","47","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0012k*","Tayshaun Prince","(N/A)","SF,PF,F,Flx","1518","FA","44","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0621z*","Gabriele Procida","(N/A)","SG,G,Flx","1519","FA","21","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042o2*","Zhou Qi","(N/A)","PF,F,Flx","1520","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044tf*","Tim Quarterman","(N/A)","PG,G,Flx","1521","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0015t*","Chris Quinn","(N/A)","PG,SG,G,Flx","1522","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03llv*","Ivan Rabb","(N/A)","PF,F,Flx","1523","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xo8*","Brandon Rachal","(N/A)","SG,G,Flx","1524","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03r8a*","Nikola Radicevic","DEN","PG,G,Flx","1525","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*033b7*","Miroslav Raduljica","(N/A)","C,Flx","1526","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*045gs*","Chasson Randle","(N/A)","PG,G,Flx","1527","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wp0*","Levi Randolph","(N/A)","SG,G,Flx","1528","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018o*","Shavlik Randolph","(N/A)","PF,F,Flx","1529","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04k0r*","Xavier Rathan-Mayes","(N/A)","PG,G,Flx","1530","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*055ok*","Josh Reaves","(N/A)","SG,G,Flx","1531","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0018d*","JJ Redick","(N/A)","SG,G,Flx","1532","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04eww*","Davon Reed","(N/A)","SG,G,Flx","1533","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02x6i*","Willie Reed","(N/A)","PF,F,C,Flx","1534","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0664x*","A.J. Reeves","(N/A)","PG,SG,G,Flx","1535","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xkz*","Nate Renfro","(N/A)","SF,F,Flx","1536","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xl8*","Cameron Reynolds","HOU","SG,G,SF,F,Flx","1537","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00501*","Darius Rice","(N/A)","SF,PF,F,Flx","1538","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cem*","Sir'Jabari Rice","(N/A)","SG,G,Flx","1539","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzt*","Ryan Richards","(N/A)","PF,F,C,Flx","1540","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0051o*","Anthony Richardson","(N/A)","SF,PF,F,Flx","1541","FA","0","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*042nh*","Malachi Richardson","(N/A)","SG,G,Flx","1542","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qtp*","Grant Riller","(N/A)","PG,G,Flx","1543","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfa*","Austin Rivers","(N/A)","SG,G,Flx","1544","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hil*","Liam Robbins","(N/A)","SF,PF,F,Flx","1545","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*031md*","Andre Roberson","BKN","SG,G,SF,F,Flx","1546","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01ng3*","Lawrence Roberts","(N/A)","SF,PF,F,Flx","1547","FA","41","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06hrv*","Nate Roberts","(N/A)","C,Flx","1548","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04hop*","Devin Robinson","(N/A)","SG,G,SF,F,Flx","1549","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*015xx*","Frank Robinson","(N/A)","PG,SG,G,Flx","1550","FA","39","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03aqc*","Glenn Robinson","(N/A)","SG,G,SF,F,Flx","1551","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ap*","Justin Robinson","(N/A)","PG,G,Flx","1552","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0017t*","Nate Robinson","NO","PG,SG,G,Flx","1553","FA","39","NO 114<br/>@DET 101 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf5*","Thomas Robinson","(N/A)","PF,F,C,Flx","1554","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pp*","Isaiah Roby","(N/A)","PF,F,Flx","1555","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01nal*","Leon Rodgers","(N/A)","SF,PF,F,Flx","1556","FA","43","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uzp*","Magnum Rolle","(N/A)","PF,F,C,Flx","1557","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00107*","Rajon Rondo","(N/A)","PG,G,Flx","1558","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nf8*","Terrence Ross","(N/A)","SG,G,Flx","1559","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01enw*","Ricky Rubio","CLE","PG,G,Flx","1560","FA","33","CLE 84<br/>@MIA 121 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*005kl*","Brandon Rush","POR","SG,G,SF,F,Flx","1561","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xm0*","Brandon Sampson","(N/A)","PG,G,Flx","1562","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03ku5*","JaKarr Sampson","(N/A)","SF,F,Flx","1563","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03knf*","Orlando Sanchez","(N/A)","PF,F,Flx","1564","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*01uyo*","Larry Sanders","(N/A)","PF,F,C,Flx","1565","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04qsl*","Issuf Sanon","WAS","PG,G,Flx","1566","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02nfw*","Tomas Satoransky","(N/A)","SG,G,Flx","1567","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00104*","Brian Scalabrine","(N/A)","PF,F,C,Flx","1568","FA","46","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05x7g*","Jordan Schakel","(N/A)","SF,F,Flx","1569","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ng7*","Mike Scott","(N/A)","PF,F,Flx","1570","FA","35","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059xh*","Mike Scott","(N/A)","PG,G,Flx","1571","FA","30","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wou*","Shannon Scott","(N/A)","SG,G,Flx","1572","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r0c*","Tre Scott","(N/A)","PF,F,Flx","1573","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsy*","Jay Scrubb","(N/A)","SG,G,Flx","1574","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00110*","Thabo Sefolosha","(N/A)","SG,G,SF,PF,F,Flx","1575","FA","40","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04sy3*","Renaldas Seibutis","LAC","PG,SG,G,Flx","1576","FA","38","PHI 121<br/>@LAC 107 F","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03byj*","Wayne Selden Jr.","(N/A)","SG,G,Flx","1577","FA","29","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0016a*","Ramon Sessions","(N/A)","PG,SG,G,Flx","1578","FA","38","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qyy*","Nate Sestina","(N/A)","SF,F,Flx","1579","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0663t*","Jaden Shackelford","(N/A)","PG,SG,G,Flx","1580","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051py*","Marial Shayok","(N/A)","SG,G,SF,F,Flx","1581","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ngi*","Tornike Shengelia","(N/A)","SF,PF,F,Flx","1582","FA","32","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*059g5*","Simi Shittu","(N/A)","PF,F,C,Flx","1583","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05xp4*","Devontae Shuler","(N/A)","PG,G,Flx","1584","FA","26","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027p1*","Iman Shumpert","BKN","SG,G,SF,F,Flx","1585","FA","33","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03wox*","Jordan Sibert","(N/A)","SG,G,Flx","1586","FA","31","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*02gxk*","Xavier Silas","(N/A)","SG,G,Flx","1587","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*052c5*","Chris Silva","(N/A)","PF,F,Flx","1588","FA","27","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03se0*","Jonathon Simmons","(N/A)","SG,G,SF,F,Flx","1590","FA","34","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uw9*","Aamir Simms","(N/A)","PF,F,Flx","1591","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03lgl*","Justin Simon","(N/A)","SG,G,Flx","1592","FA","28","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05qsm*","Marko Simonovic","(N/A)","C,Flx","1593","FA","24","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0392b*","DeShawn Sims","(N/A)","SF,F,Flx","1594","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*064s6*","Jaylen Sims","(N/A)","PG,SG,G,Flx","1595","FA","25","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*027pi*","Kyle Singler","(N/A)","SG,G,SF,F,Flx","1596","FA","36","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*00qra*","James Singleton","(N/A)","PF,F,Flx","1597","FA","42","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051ph*","Deividas Sirvydis","(N/A)","SG,G,Flx","1598","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051pj*","Alen Smailagic","(N/A)","PF,F,Flx","1600","FA","23","","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqq*","Javonte Smart","PHI","PG,G,Flx","1601","FA","24","","0","0","-","-","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
